transaction_id,user_id,timestamp,payment_method,amount,status,city,merchant_category,device_type
T004254,U0195,6/2/2024 2:22,UPI,380.68,Failed,Chennai,Education,Android
T004255,U0437,5/27/2024 22:27,NetBanking,716.2,Pending,Delhi,Education,iOS
T004256,U0095,11/22/2024 6:34,Card,92.99,Success,Ahmedabad,Entertainment,iOS
T004257,U0080,2/21/2024 6:55,UPI,139.57,Success,Ahmedabad,Fuel,Android
T004258,U0041,4/8/2024 8:59,UPI,741.22,Success,Kolkata,Food,iOS
T004259,U0150,3/14/2024 13:56,UPI,287.58,Failed,Delhi,Utilities,Web
T004260,U0028,2/15/2024 3:14,Wallet,413.41,Success,Bangalore,Transport,Android
T004261,U0417,8/18/2024 18:24,QR,281.87,Success,Delhi,Education,Web
T004262,U0090,2/15/2024 3:46,UPI,1333.17,Failed,Chennai,Fuel,Android
T004263,U0439,2/5/2024 17:41,Wallet,2062.01,Success,Ahmedabad,Utilities,Android
T004264,U0263,2/6/2024 7:44,UPI,71.21,Success,Kolkata,Shopping,Android
T004265,U0200,8/29/2024 1:07,Card,9867.42,Failed,Pune,Transport,Android
T004266,U0236,10/10/2024 14:45,Wallet,379.26,Success,Hyderabad,Healthcare,iOS
T004267,U0297,3/22/2024 15:06,UPI,1908.23,Success,Hyderabad,Transport,Android
T004268,U0036,8/24/2024 21:43,UPI,430.45,Success,Ahmedabad,Education,Android
T004269,U0164,12/10/2024 8:46,Card,444.45,Success,Kolkata,Food,Android
T004270,U0279,3/23/2024 17:28,Wallet,15933.67,Success,Hyderabad,Fuel,Android
T004271,U0070,6/27/2024 22:04,Wallet,89.89,Success,Pune,Education,Android
T004272,U0467,8/15/2024 7:52,UPI,23643.3,Success,Hyderabad,Healthcare,Web
T004273,U0092,12/29/2024 12:58,UPI,413.2,Success,Chennai,Education,Android
T004274,U0412,3/31/2024 3:35,UPI,2038.9,Pending,Ahmedabad,Education,Android
T004275,U0436,8/30/2024 11:42,UPI,63.68,Success,Ahmedabad,Food,Android
T004276,U0367,8/1/2024 9:58,QR,467.31,Success,Chennai,Healthcare,iOS
T004277,U0118,3/7/2024 3:05,UPI,1053.33,Success,Ahmedabad,Fuel,iOS
T004278,U0229,12/6/2024 12:22,UPI,24379.12,Success,Mumbai,Entertainment,Android
T004279,U0330,10/22/2024 9:24,Wallet,275.7,Success,Chennai,Entertainment,Android
T004280,U0303,1/28/2024 0:05,Card,209.01,Success,Ahmedabad,Utilities,Android
T004281,U0337,7/27/2024 17:14,Card,1602.26,Success,Hyderabad,Shopping,iOS
T004282,U0197,2/6/2024 23:34,UPI,153.66,Success,Mumbai,Shopping,iOS
T004283,U0484,7/11/2024 0:36,Card,485.2,Success,Delhi,Healthcare,iOS
T004284,U0275,9/11/2024 12:40,UPI,8592.51,Success,Delhi,Transport,iOS
T004285,U0086,8/14/2024 11:01,Card,126.76,Pending,Mumbai,Food,Android
T004286,U0123,7/15/2024 1:33,UPI,6232.85,Success,Delhi,Shopping,Android
T004287,U0483,5/2/2024 19:59,UPI,1799.77,Success,Bangalore,Utilities,iOS
T004288,U0349,2/12/2024 6:31,Wallet,61.14,Success,Delhi,Education,Android
T004289,U0013,1/31/2024 4:54,UPI,240.7,Success,Chennai,Grocery,iOS
T004290,U0485,10/13/2024 9:43,UPI,1592.95,Pending,Chennai,Shopping,Android
T004291,U0441,11/26/2024 19:57,UPI,91.14,Pending,Mumbai,Utilities,Android
T004292,U0192,11/23/2024 11:14,UPI,449.38,Success,Hyderabad,Transport,iOS
T004293,U0196,4/13/2024 7:39,Card,475.98,Success,Delhi,Shopping,Web
T004294,U0001,8/7/2024 3:56,UPI,71.17,Failed,Bangalore,Grocery,iOS
T004295,U0022,10/26/2024 15:08,UPI,1326.7,Success,Delhi,Utilities,Android
T004296,U0485,8/8/2024 21:48,Card,2229.41,Success,Ahmedabad,Grocery,iOS
T004297,U0128,10/14/2024 0:52,Wallet,119.64,Success,Pune,Fuel,Android
T004298,U0262,9/2/2024 21:59,UPI,332.22,Success,Kolkata,Education,Android
T004299,U0159,10/2/2024 17:50,Wallet,101.72,Success,Delhi,Healthcare,Android
T004300,U0432,3/17/2024 21:18,UPI,159.49,Success,Ahmedabad,Shopping,Android
T004301,U0215,3/2/2024 9:27,UPI,67.07,Success,Mumbai,Shopping,Android
T004302,U0121,4/16/2024 22:36,UPI,2361.11,Success,Kolkata,Education,Android
T004303,U0480,5/28/2024 3:54,Wallet,77.15,Success,Ahmedabad,Transport,Android
T004304,U0424,10/16/2024 8:03,Wallet,204.44,Success,Chennai,Education,Android
T004305,U0388,10/10/2024 23:01,UPI,151.29,Success,Hyderabad,Fuel,Android
T004306,U0341,8/20/2024 23:14,UPI,4980.42,Success,Delhi,Grocery,iOS
T004307,U0364,7/14/2024 7:34,UPI,778.1,Success,Delhi,Grocery,Android
T004308,U0425,6/13/2024 1:29,UPI,2618.25,Success,Delhi,Education,Web
T004309,U0372,7/3/2024 14:46,NetBanking,300.15,Failed,Mumbai,Healthcare,Web
T004310,U0044,6/9/2024 22:35,UPI,117.72,Success,Pune,Fuel,Android
T004311,U0237,11/8/2024 10:13,UPI,1599.77,Success,Mumbai,Fuel,Web
T004312,U0042,6/25/2024 15:59,Card,89.03,Success,Mumbai,Education,Android
T004313,U0329,4/20/2024 8:06,QR,819.98,Success,Hyderabad,Transport,Android
T004314,U0067,8/20/2024 22:34,UPI,171.66,Failed,Chennai,Grocery,Web
T004315,U0022,7/30/2024 15:31,UPI,95.95,Success,Mumbai,Shopping,Android
T004316,U0376,5/11/2024 11:24,UPI,388.09,Success,Bangalore,Grocery,Android
T004317,U0070,3/29/2024 11:06,UPI,277.56,Success,Kolkata,Transport,Android
T004318,U0255,11/8/2024 7:04,UPI,146.02,Success,Pune,Transport,Android
T004319,U0491,11/4/2024 16:32,QR,145.86,Success,Pune,Transport,Android
T004320,U0172,8/18/2024 15:41,Card,150.39,Pending,Delhi,Healthcare,Web
T004321,U0371,10/20/2024 9:24,UPI,326.77,Success,Kolkata,Entertainment,Android
T004322,U0407,4/20/2024 21:39,UPI,1552.16,Success,Kolkata,Grocery,Android
T004323,U0157,1/24/2024 18:53,UPI,13295.02,Success,Chennai,Healthcare,Android
T004324,U0006,10/5/2024 20:16,Card,2326.53,Success,Delhi,Healthcare,Android
T004325,U0461,8/6/2024 11:01,Card,195,Success,Hyderabad,Healthcare,Android
T004326,U0238,12/14/2024 14:01,NetBanking,117.07,Success,Pune,Shopping,Android
T004327,U0346,4/5/2024 16:06,UPI,422.04,Success,Pune,Fuel,Android
T004328,U0438,9/26/2024 12:03,Card,102.14,Success,Hyderabad,Transport,Android
T004329,U0479,12/19/2024 9:04,NetBanking,61.9,Success,Bangalore,Transport,Android
T004330,U0126,10/2/2024 1:06,Card,254.99,Success,Pune,Food,iOS
T004331,U0037,2/20/2024 20:05,UPI,332.39,Success,Ahmedabad,Shopping,Android
T004332,U0137,10/25/2024 3:33,UPI,146.4,Success,Ahmedabad,Utilities,Web
T004333,U0456,12/1/2024 21:21,UPI,618.44,Success,Mumbai,Food,Android
T004334,U0439,12/7/2024 15:46,UPI,5616.77,Success,Mumbai,Food,Android
T004335,U0042,3/5/2024 23:41,Card,486.12,Pending,Delhi,Shopping,Android
T004336,U0311,6/24/2024 19:49,UPI,1483.31,Success,Pune,Education,Web
T004337,U0442,2/9/2024 17:28,UPI,2604.35,Success,Kolkata,Grocery,Android
T004338,U0256,8/8/2024 2:30,UPI,436.03,Success,Kolkata,Healthcare,Android
T004339,U0132,6/1/2024 22:49,UPI,162.1,Success,Pune,Education,Android
T004340,U0116,9/23/2024 7:47,Card,143.68,Success,Delhi,Grocery,Android
T004341,U0313,7/18/2024 6:13,UPI,75.35,Success,Chennai,Healthcare,Android
T004342,U0344,6/25/2024 20:11,Card,1850.36,Failed,Ahmedabad,Grocery,iOS
T004343,U0035,3/4/2024 23:46,UPI,215.99,Success,Chennai,Utilities,Android
T004344,U0143,7/1/2024 18:18,UPI,1872.39,Success,Chennai,Education,iOS
T004345,U0017,12/4/2024 15:57,UPI,1068.37,Success,Pune,Food,Android
T004346,U0241,4/9/2024 0:35,Wallet,138.02,Success,Hyderabad,Shopping,Web
T004347,U0203,3/14/2024 9:00,Card,359.89,Success,Hyderabad,Shopping,Android
T004348,U0047,4/14/2024 19:23,Card,16624.24,Success,Bangalore,Food,Android
T004349,U0142,4/29/2024 6:38,UPI,2556.51,Success,Chennai,Utilities,Android
T004350,U0080,3/4/2024 11:48,UPI,15583.04,Success,Delhi,Fuel,Android
T004351,U0035,5/28/2024 5:02,UPI,480.79,Success,Ahmedabad,Shopping,Android
T004352,U0085,7/25/2024 16:59,Card,12786.59,Success,Bangalore,Healthcare,Android
T004353,U0277,10/21/2024 6:50,NetBanking,72.97,Success,Chennai,Food,Android
T004354,U0410,3/4/2024 12:30,UPI,363.05,Pending,Ahmedabad,Transport,Android
T004355,U0091,4/22/2024 1:46,UPI,316.13,Success,Bangalore,Fuel,iOS
T004356,U0366,5/14/2024 22:41,UPI,465.15,Success,Bangalore,Transport,iOS
T004357,U0131,9/16/2024 13:09,UPI,220.54,Success,Bangalore,Healthcare,iOS
T004358,U0043,1/21/2024 6:28,UPI,317.8,Success,Ahmedabad,Shopping,Android
T004359,U0315,7/19/2024 16:15,UPI,807.93,Success,Delhi,Shopping,iOS
T004360,U0351,3/19/2024 9:11,Card,1763.83,Pending,Mumbai,Entertainment,iOS
T004361,U0356,8/4/2024 4:59,UPI,157.86,Success,Chennai,Healthcare,Android
T004362,U0016,4/5/2024 1:10,NetBanking,404.87,Success,Chennai,Shopping,Android
T004363,U0213,5/20/2024 1:36,Wallet,154.06,Success,Ahmedabad,Transport,Web
T004364,U0473,6/14/2024 10:32,UPI,87.69,Success,Hyderabad,Grocery,Android
T004365,U0092,6/30/2024 16:18,UPI,97.63,Success,Bangalore,Education,iOS
T004366,U0488,7/24/2024 15:53,UPI,300.73,Success,Ahmedabad,Entertainment,Android
T004367,U0244,5/17/2024 3:54,UPI,239.77,Failed,Ahmedabad,Utilities,Android
T004368,U0015,3/23/2024 23:31,Wallet,104.94,Success,Ahmedabad,Fuel,Android
T004369,U0092,11/14/2024 14:59,UPI,142.52,Success,Chennai,Grocery,Android
T004370,U0303,4/19/2024 7:51,UPI,,Success,Chennai,Healthcare,Android
T004371,U0288,3/25/2024 11:00,NetBanking,128.41,Success,Pune,Grocery,Android
T004372,U0422,11/28/2024 22:59,Card,340.66,Success,Hyderabad,Education,iOS
T004373,U0300,6/3/2024 8:59,UPI,16432.79,Failed,Bangalore,Grocery,iOS
T004374,U0166,12/19/2024 16:02,UPI,,Success,Mumbai,Grocery,Android
T004375,U0005,3/3/2024 2:28,Wallet,2829.12,Success,Hyderabad,Transport,iOS
T004376,U0282,7/6/2024 20:26,QR,937.57,Success,Mumbai,Shopping,iOS
T004377,U0260,6/26/2024 22:46,Card,1667.59,Success,Bangalore,Shopping,Android
T004378,U0474,9/25/2024 23:30,UPI,2863.97,Success,Kolkata,Transport,Web
T004379,U0087,5/11/2024 9:56,NetBanking,2596.02,Success,Chennai,Education,Web
T004380,U0263,8/6/2024 11:28,UPI,2515.06,Success,Chennai,Food,Android
T004381,U0144,3/29/2024 18:57,Card,82.76,Success,Bangalore,Shopping,Android
T004382,U0290,6/18/2024 14:04,Card,2014.28,Success,Kolkata,Education,Android
T004383,U0484,5/5/2024 18:16,NetBanking,2453.46,Success,Hyderabad,Education,Android
T004384,U0380,3/24/2024 3:31,UPI,1634.96,Success,Ahmedabad,Education,Android
T004385,U0263,1/16/2024 16:26,UPI,601.86,Success,Bangalore,Transport,Android
T004386,U0368,11/29/2024 16:25,UPI,495.25,Success,Pune,Food,Android
T004387,U0168,2/29/2024 16:49,NetBanking,214.22,Success,Mumbai,Utilities,Android
T004388,U0179,12/10/2024 12:47,UPI,383.06,Success,Ahmedabad,Fuel,iOS
T004389,U0020,8/17/2024 9:35,QR,439.18,Success,Kolkata,Shopping,iOS
T004390,U0157,7/28/2024 12:23,UPI,222.21,Success,Delhi,Fuel,Android
T004391,U0430,4/30/2024 2:13,NetBanking,353.29,Success,Delhi,Food,Android
T004392,U0059,6/28/2024 2:51,NetBanking,392.2,Success,Kolkata,Healthcare,iOS
T004393,U0127,4/17/2024 16:15,Card,490.75,Failed,Kolkata,Food,Android
T004394,U0292,11/30/2024 1:49,NetBanking,6662.86,Pending,Hyderabad,Shopping,iOS
T004395,U0023,3/18/2024 4:53,UPI,2373.62,Success,Hyderabad,Utilities,Android
T004396,U0191,6/14/2024 8:08,Card,447.83,Success,Bangalore,Entertainment,iOS
T004397,U0265,10/23/2024 21:48,QR,455.59,Success,Kolkata,Education,Android
T004398,U0306,7/10/2024 17:45,UPI,458.81,Success,Ahmedabad,Food,iOS
T004399,U0211,6/22/2024 1:58,UPI,68.45,Success,Mumbai,Transport,Android
T004400,U0082,8/11/2024 22:49,Card,85.37,Success,Pune,Entertainment,Android
T004401,U0191,4/1/2024 21:14,Card,103.16,Success,Ahmedabad,Healthcare,iOS
T004402,U0364,7/15/2024 12:23,UPI,175.52,Success,Pune,Grocery,iOS
T004403,U0004,3/23/2024 7:32,Card,164.1,Success,Chennai,Utilities,iOS
T004404,U0215,9/14/2024 17:26,UPI,347.59,Success,Ahmedabad,Education,iOS
T004405,U0088,6/16/2024 4:02,Wallet,16908.86,Success,Kolkata,Grocery,Android
T004406,U0153,2/2/2024 0:17,NetBanking,324.44,Success,Hyderabad,Entertainment,Android
T004407,U0214,10/26/2024 13:50,UPI,12249.51,Success,Mumbai,Grocery,Android
T004408,U0399,7/8/2024 13:53,Wallet,267.63,Success,Ahmedabad,Utilities,iOS
T004409,U0463,11/28/2024 6:59,UPI,1434.74,Success,Chennai,Food,Android
T004410,U0476,10/29/2024 21:19,UPI,279.52,Success,Hyderabad,Utilities,Android
T004411,U0325,11/13/2024 22:31,QR,2780.92,Failed,Chennai,Healthcare,iOS
T004412,U0081,8/18/2024 17:02,Wallet,1126.77,Success,Hyderabad,Education,Android
T004413,U0407,4/7/2024 10:22,UPI,125.1,Success,Ahmedabad,Education,Android
T004414,U0457,11/7/2024 3:39,NetBanking,606.85,Success,Hyderabad,Healthcare,iOS
T004415,U0446,5/18/2024 13:04,Card,247.52,Success,Mumbai,Entertainment,iOS
T004416,U0234,7/13/2024 10:14,Wallet,2135.38,Success,Ahmedabad,Food,Android
T004417,U0366,7/3/2024 0:02,Card,414.24,Success,Chennai,Fuel,iOS
T004418,U0021,4/5/2024 3:00,UPI,131.83,Success,Hyderabad,Fuel,iOS
T004419,U0247,3/23/2024 2:15,Wallet,1605.29,Success,Delhi,Transport,iOS
T004420,U0497,10/9/2024 11:38,UPI,1264.52,Success,Pune,Healthcare,
T004421,U0461,7/3/2024 23:22,UPI,66.22,Success,Mumbai,Utilities,Android
T004422,U0204,8/23/2024 10:36,UPI,150.78,Success,Kolkata,Shopping,Android
T004423,U0345,6/25/2024 21:23,UPI,404.66,Success,Ahmedabad,Shopping,iOS
T004424,U0428,9/12/2024 2:26,UPI,474.74,Success,Bangalore,Food,Web
T004425,U0478,9/25/2024 15:14,UPI,53.49,Success,Pune,Entertainment,iOS
T004426,U0040,9/20/2024 4:28,Card,104.93,Success,Delhi,Fuel,Android
T004427,U0211,11/9/2024 11:30,NetBanking,2044.28,Success,Pune,Entertainment,Android
T004428,U0358,10/12/2024 19:19,UPI,480.12,Success,Delhi,Healthcare,Android
T004429,U0234,5/30/2024 11:05,NetBanking,5136.15,Success,Kolkata,Transport,Android
T004430,U0078,7/28/2024 19:11,Card,20754.5,Success,Kolkata,Entertainment,Android
T004431,U0328,9/7/2024 0:36,Card,2437.61,Failed,Delhi,Food,iOS
T004432,U0269,9/2/2024 18:29,NetBanking,2857.08,Success,Bangalore,Fuel,Android
T004433,U0285,2/13/2024 19:08,Wallet,190.28,Success,Chennai,Education,Android
T004434,U0188,9/21/2024 11:34,Card,24325.2,Success,Pune,Fuel,Android
T004435,U0262,1/15/2024 4:15,UPI,286.12,Success,Chennai,Transport,Android
T004436,U0011,10/11/2024 8:21,NetBanking,269.3,Success,Mumbai,Shopping,Android
T004437,U0307,5/6/2024 21:48,NetBanking,391.66,Success,Delhi,Fuel,Android
T004438,U0370,2/19/2024 12:06,Card,333.94,Success,Pune,Entertainment,Android
T004439,U0330,1/18/2024 17:02,UPI,445.52,Success,Ahmedabad,Food,iOS
T004440,U0379,6/19/2024 4:08,UPI,2926.17,Success,Ahmedabad,Shopping,Android
T004441,U0156,3/31/2024 6:53,UPI,,Success,Pune,Shopping,Android
T004442,U0252,10/2/2024 16:15,UPI,430.14,Success,Hyderabad,Healthcare,Android
T004443,U0015,11/12/2024 9:47,UPI,2425.01,Success,Kolkata,Shopping,iOS
T004444,U0254,9/6/2024 6:00,UPI,260.24,Success,Pune,Entertainment,iOS
T004445,U0381,11/4/2024 9:37,UPI,18244.69,Success,Delhi,Shopping,Android
T004446,U0424,11/18/2024 10:28,UPI,1905.7,Success,Hyderabad,Food,iOS
T004447,U0149,2/9/2024 4:01,Wallet,18684.52,Failed,Delhi,Healthcare,Web
T004448,U0308,4/3/2024 0:18,UPI,946.23,Success,Delhi,Transport,Web
T004449,U0064,9/16/2024 2:27,Card,488.88,Success,Kolkata,Healthcare,Android
T004450,U0180,2/10/2024 4:59,Wallet,14558.99,Success,Pune,Food,Android
T004451,U0078,3/13/2024 4:47,Card,93.74,Success,Mumbai,Education,Android
T004452,U0452,2/25/2024 18:56,Wallet,146.44,Success,Mumbai,Shopping,Web
T004453,U0394,9/3/2024 22:55,UPI,238.74,Success,Chennai,Education,Android
T004454,U0096,12/12/2024 8:28,UPI,2509.51,Success,Kolkata,Utilities,Android
T004455,U0411,9/23/2024 9:44,Wallet,1894.22,Success,Ahmedabad,Education,Android
T004456,U0337,4/12/2024 15:09,Wallet,5553.98,Failed,Bangalore,Healthcare,Android
T004457,U0353,2/27/2024 17:04,UPI,1300.88,Success,Pune,Fuel,Android
T004458,U0002,9/23/2024 7:29,QR,1106.75,Success,Bangalore,Shopping,Android
T004459,U0473,9/20/2024 18:29,Card,207.9,Success,Pune,Shopping,Android
T004460,U0358,4/4/2024 23:04,UPI,411.49,Success,Delhi,Fuel,Android
T004461,U0072,4/5/2024 23:51,UPI,404.11,Success,Kolkata,Utilities,Android
T004462,U0431,4/13/2024 13:37,Card,1321.58,Failed,Hyderabad,Transport,Android
T004463,U0365,5/17/2024 1:28,Wallet,1108.66,Success,Kolkata,Transport,Android
T004464,U0295,11/19/2024 8:45,UPI,2994.8,Success,Kolkata,Grocery,Android
T004465,U0197,7/7/2024 10:04,UPI,68.52,Success,Ahmedabad,Fuel,Web
T004466,U0033,4/9/2024 19:55,UPI,152.9,Success,Hyderabad,Utilities,iOS
T004467,U0275,1/26/2024 8:14,QR,69.88,Success,Delhi,Grocery,Android
T004468,U0369,11/28/2024 23:19,NetBanking,1596.39,Success,Mumbai,Shopping,iOS
T004469,U0379,3/19/2024 8:58,QR,97.62,Success,Pune,Shopping,Android
T004470,U0315,10/23/2024 6:41,UPI,488.51,Success,Bangalore,Food,Android
T004471,U0034,12/23/2024 0:40,UPI,339.67,Success,Chennai,Transport,iOS
T004472,U0447,12/8/2024 4:00,QR,365.03,Success,Kolkata,Utilities,iOS
T004473,U0410,8/26/2024 18:43,UPI,229.58,Success,Ahmedabad,Grocery,Web
T004474,U0188,4/3/2024 1:20,UPI,4095.57,Success,Ahmedabad,Transport,Web
T004475,U0101,10/12/2024 20:39,UPI,282.09,Success,Hyderabad,Utilities,Android
T004476,U0262,5/7/2024 17:24,UPI,273.68,Success,Pune,Fuel,iOS
T004477,U0030,2/13/2024 3:03,UPI,1581.08,Success,Delhi,Utilities,Android
T004478,U0170,10/14/2024 21:37,Wallet,111.36,Success,Bangalore,Healthcare,Android
T004479,U0304,6/8/2024 11:26,UPI,2870.3,Success,Hyderabad,Entertainment,Web
T004480,U0355,4/10/2024 18:35,Wallet,134.09,Success,Bangalore,Food,Android
T004481,U0455,1/11/2024 20:27,NetBanking,855.89,Success,Hyderabad,Food,Android
T004482,U0020,11/24/2024 1:13,Card,416.01,Success,Chennai,Healthcare,Android
T004483,U0216,6/3/2024 20:54,UPI,133.17,Success,Bangalore,Entertainment,iOS
T004484,U0471,11/11/2024 2:25,QR,198.9,Success,Hyderabad,Entertainment,iOS
T004485,U0142,1/30/2024 15:59,Wallet,127.7,Success,Bangalore,Transport,Android
T004486,U0404,11/25/2024 2:31,Wallet,1131.68,Success,Hyderabad,Grocery,Android
T004487,U0171,9/4/2024 17:18,Card,71.1,Success,Chennai,Shopping,iOS
T004488,U0192,1/28/2024 1:05,NetBanking,721.3,Success,Kolkata,Transport,iOS
T004489,U0426,1/25/2024 22:41,UPI,1297.32,Success,Chennai,Utilities,Android
T004490,U0499,10/19/2024 3:47,Card,1494.45,Success,Chennai,Grocery,Android
T004491,U0291,2/24/2024 20:49,Wallet,126.11,Success,Delhi,Shopping,Android
T004492,U0256,2/12/2024 20:38,UPI,215.38,Success,Kolkata,Shopping,Android
T004493,U0267,8/16/2024 9:34,NetBanking,2395.1,Success,Mumbai,Healthcare,Android
T004494,U0419,9/25/2024 8:21,UPI,1996.09,Success,Bangalore,Shopping,Android
T004495,U0089,2/20/2024 19:02,Card,428.22,Success,Bangalore,Shopping,iOS
T004496,U0384,10/18/2024 9:49,UPI,24411.61,Success,Ahmedabad,Entertainment,Android
T004497,U0224,7/22/2024 6:44,Card,12985.92,Success,Hyderabad,Fuel,Android
T004498,U0069,9/11/2024 21:59,UPI,107.29,Success,Pune,Utilities,Web
T004499,U0447,3/5/2024 19:10,NetBanking,328.65,Success,Delhi,Education,Android
T004500,U0374,6/10/2024 10:05,UPI,7041.44,Success,Bangalore,Fuel,Android
T004501,U0141,11/6/2024 5:03,UPI,425.14,Success,Ahmedabad,Fuel,Web
T004502,U0158,7/26/2024 1:05,UPI,67.91,Success,Pune,Entertainment,Android
T004503,U0468,1/3/2024 12:46,UPI,167.92,Success,Hyderabad,Food,Web
T004504,U0259,6/10/2024 19:25,UPI,2401.06,Success,Mumbai,Education,Android
T004505,U0006,7/18/2024 5:36,Wallet,2279.35,Success,Bangalore,Education,Android
T004506,U0421,8/16/2024 7:46,UPI,1771.86,Success,Kolkata,Healthcare,iOS
T004507,U0471,4/9/2024 8:32,UPI,179.96,Success,Pune,Transport,Android
T004508,U0174,7/1/2024 19:43,NetBanking,7483.85,Success,Hyderabad,Transport,Android
T004509,U0164,11/16/2024 0:19,Wallet,2705.12,Success,Hyderabad,Food,Android
T004510,U0012,6/11/2024 11:37,UPI,889.57,Failed,Chennai,Entertainment,Android
T004511,U0284,4/22/2024 6:59,UPI,257.07,Pending,Ahmedabad,Entertainment,Web
T004512,U0393,10/10/2024 12:20,UPI,321.6,Success,Mumbai,Utilities,iOS
T004513,U0158,1/23/2024 1:05,NetBanking,2864.96,Success,Mumbai,Utilities,Android
T004514,U0215,3/22/2024 8:54,UPI,1364.02,Success,Delhi,Entertainment,Android
T004515,U0214,12/19/2024 19:55,QR,298,Success,Chennai,Food,Android
T004516,U0194,2/2/2024 16:14,UPI,342.39,Success,Kolkata,Grocery,iOS
T004517,U0059,10/15/2024 16:05,QR,53.45,Success,Ahmedabad,Shopping,iOS
T004518,U0088,9/11/2024 13:32,Wallet,13205.3,Success,Ahmedabad,Utilities,Android
T004519,U0193,10/7/2024 9:03,Wallet,2835.67,Success,Mumbai,Utilities,Android
T004520,U0180,3/2/2024 21:08,UPI,450.17,Failed,Mumbai,Grocery,Android
T004521,U0316,10/25/2024 18:14,UPI,103.49,Success,Mumbai,Shopping,iOS
T004522,U0453,10/26/2024 9:35,Wallet,1751.18,Pending,Pune,Utilities,Android
T004523,U0113,12/6/2024 0:40,Wallet,373.24,Success,Delhi,Utilities,Android
T004524,U0079,8/8/2024 9:06,Card,1557.77,Success,Mumbai,Utilities,iOS
T004525,U0309,5/21/2024 0:41,QR,400.27,Pending,Kolkata,Transport,Android
T004526,U0018,4/10/2024 17:07,UPI,19505.7,Success,Hyderabad,Fuel,Android
T004527,U0010,2/10/2024 12:22,NetBanking,2177.07,Success,Ahmedabad,Education,iOS
T004528,U0306,5/15/2024 10:52,Card,437.82,Success,Mumbai,Shopping,iOS
T004529,U0213,12/19/2024 7:38,UPI,460.8,Success,Delhi,Fuel,Android
T004530,U0131,4/10/2024 7:39,Card,2086.73,Success,Ahmedabad,Education,Android
T004531,U0072,2/14/2024 18:28,UPI,291.78,Success,Pune,Food,Android
T004532,U0437,10/18/2024 22:12,NetBanking,223.75,Success,Hyderabad,Shopping,iOS
T004533,U0336,5/17/2024 13:12,NetBanking,2394.63,Success,Chennai,Education,Android
T004534,U0402,2/27/2024 17:49,NetBanking,95.61,Success,Kolkata,Transport,Android
T004535,U0413,3/6/2024 21:57,Wallet,175.75,Success,Delhi,Entertainment,Web
T004536,U0286,1/11/2024 21:26,UPI,487.13,Pending,Pune,Grocery,Android
T004537,U0435,5/13/2024 8:28,UPI,2164.46,Success,Pune,Food,Android
T004538,U0386,8/3/2024 11:36,UPI,1529.52,Success,Kolkata,Transport,iOS
T004539,U0209,2/18/2024 14:27,NetBanking,77.73,Success,Kolkata,Transport,iOS
T004540,U0117,12/22/2024 2:36,Card,281.48,Success,Ahmedabad,Grocery,Web
T004541,U0108,4/7/2024 15:40,Wallet,2437.55,Success,Chennai,Grocery,Android
T004542,U0269,2/14/2024 8:09,UPI,113.03,Success,Chennai,Healthcare,Android
T004543,U0463,10/13/2024 16:06,Card,386.59,Success,Bangalore,Food,Android
T004544,U0310,12/3/2024 14:44,Card,498.12,Success,Hyderabad,Utilities,Android
T004545,U0326,10/19/2024 3:38,Wallet,815.69,Success,Delhi,Entertainment,Android
T004546,U0317,5/15/2024 16:34,UPI,373.82,Success,Delhi,Shopping,iOS
T004547,U0172,7/26/2024 16:01,UPI,215.06,Success,Bangalore,Shopping,Android
T004548,U0375,5/31/2024 9:26,UPI,425.38,Failed,Chennai,Grocery,iOS
T004549,U0309,10/20/2024 19:59,UPI,192.39,Success,Mumbai,Transport,iOS
T004550,U0346,12/17/2024 4:09,UPI,388.3,Success,Hyderabad,Education,Android
T004551,U0186,4/29/2024 16:55,UPI,2948.14,Success,Mumbai,Utilities,Android
T004552,U0038,8/27/2024 8:03,UPI,218.25,Success,Chennai,Transport,iOS
T004553,U0488,7/25/2024 8:34,UPI,2920.3,Success,Chennai,Grocery,Android
T004554,U0415,4/22/2024 11:42,Wallet,303.52,Success,Kolkata,Entertainment,iOS
T004555,U0448,9/20/2024 6:35,UPI,114.47,Success,Pune,Food,Android
T004556,U0375,4/28/2024 11:58,Wallet,441.1,Success,Ahmedabad,Food,Android
T004557,U0397,11/5/2024 4:46,Wallet,259.51,Success,Mumbai,Food,Android
T004558,U0354,6/20/2024 20:41,UPI,325.06,Failed,Bangalore,Transport,Android
T004559,U0049,11/8/2024 4:29,Wallet,24060.91,Success,Hyderabad,Shopping,Android
T004560,U0001,10/21/2024 18:37,UPI,218.01,Success,Delhi,Healthcare,Android
T004561,U0333,10/8/2024 9:35,Card,459.77,Success,Hyderabad,Healthcare,Android
T004562,U0455,6/23/2024 7:34,NetBanking,156.69,Success,Kolkata,Healthcare,iOS
T004563,U0426,7/5/2024 21:02,UPI,24514.82,Success,Bangalore,Food,Android
T004564,U0454,11/23/2024 13:37,UPI,482.17,Success,Hyderabad,Healthcare,iOS
T004565,U0499,5/19/2024 11:47,UPI,1758.73,Success,Chennai,Food,Android
T004566,U0143,1/17/2024 21:09,UPI,333.19,Success,Delhi,Healthcare,Android
T004567,U0080,11/11/2024 1:09,Wallet,174.28,Pending,Pune,Food,iOS
